ID;NUMCENS;Ejercicio;Fecha_Alta_Baja;Estado
196197;277;2023;2022-5-15;Alta
196198;278;2023;2022-5-15;Alta
196199;280;2023;2022-5-15;Alta
196200;281;2023;2022-5-15;Alta
196201;283;2023;2022-5-15;Alta
196202;284;2023;2022-5-15;Alta
196203;285;2023;2022-5-15;Alta
196204;286;2023;2022-5-15;Alta
196205;287;2023;2022-5-15;Alta
196206;288;2023;2022-5-15;Alta
196207;289;2023;2022-5-15;Alta
196208;291;2023;2022-5-15;Alta
196209;292;2023;2022-5-15;Alta
196210;295;2023;2022-5-15;Alta
196211;296;2023;2022-5-15;Alta
196212;297;2023;2022-5-15;Alta
196213;299;2023;2022-5-15;Alta
196214;300;2023;2022-5-15;Alta
196215;301;2023;2022-5-15;Alta
196216;302;2023;2022-5-15;Alta
196217;303;2023;2022-5-15;Alta
196218;304;2023;2022-5-15;Alta
196219;308;2023;2022-5-15;Alta
196220;309;2023;2022-5-15;Alta
196221;310;2023;2022-5-15;Alta
196222;311;2023;2022-5-15;Alta
196223;312;2023;2022-5-15;Alta
196224;313;2023;2022-5-15;Alta
196225;314;2023;2022-5-15;Alta
196226;315;2023;2022-5-15;Alta
196227;316;2023;2022-5-15;Alta
196228;317;2023;2022-5-15;Alta
196229;318;2023;2022-5-15;Alta
196230;319;2023;2022-5-15;Alta
196231;320;2023;2022-5-15;Alta
196232;321;2023;2022-5-15;Alta
196233;322;2023;2022-5-15;Alta
196234;323;2023;2022-5-15;Alta
196235;324;2023;2022-5-15;Alta
196236;326;2023;2022-5-15;Alta
196237;327;2023;2022-5-15;Alta
196238;328;2023;2022-5-15;Alta
196239;329;2023;2022-5-15;Alta
196240;330;2023;2022-5-15;Alta
196241;331;2023;2022-5-15;Alta
196242;334;2023;2022-5-15;Alta
196243;337;2023;2022-5-15;Alta
196244;338;2023;2022-5-15;Alta
196245;339;2023;2022-5-15;Alta
196246;340;2023;2022-5-15;Alta
196247;343;2023;2022-5-15;Alta
196248;344;2023;2022-5-15;Alta
196249;347;2023;2022-5-15;Alta
196250;348;2023;2022-5-15;Alta
196251;350;2023;2022-5-15;Alta
196252;352;2023;2022-5-15;Alta
196253;353;2023;2022-5-15;Alta
196254;355;2023;2022-5-15;Alta
196255;356;2023;2022-5-15;Alta
196256;358;2023;2022-5-15;Alta
196257;359;2023;2022-5-15;Alta
196258;361;2023;2022-5-15;Alta
196259;369;2023;2022-5-15;Alta
196260;370;2023;2022-5-15;Alta
196261;371;2023;2022-5-15;Alta
196262;372;2023;2022-5-15;Alta
196263;373;2023;2022-5-15;Alta
196264;374;2023;2022-5-15;Alta
196265;375;2023;2022-5-15;Alta
196266;376;2023;2022-5-15;Alta
196267;377;2023;2022-5-15;Alta
196268;378;2023;2022-5-15;Alta
196269;379;2023;2022-5-15;Alta
196270;380;2023;2022-5-15;Alta
196271;381;2023;2022-5-15;Alta
196272;382;2023;2022-5-15;Alta
196273;383;2023;2022-5-15;Alta
196274;384;2023;2022-5-15;Alta
196275;385;2023;2022-5-15;Alta
196276;386;2023;2022-5-15;Alta
196277;387;2023;2022-5-15;Alta
196278;388;2023;2022-5-15;Alta
196279;389;2023;2022-5-15;Alta
196280;390;2023;2022-5-15;Alta
196281;391;2023;2022-5-15;Alta
196282;392;2023;2022-5-15;Alta
196283;393;2023;2022-5-15;Alta
196284;394;2023;2022-5-15;Alta
196285;395;2023;2022-5-15;Alta
196286;396;2023;2022-5-15;Alta
196287;397;2023;2022-5-15;Alta
196288;398;2023;2022-5-15;Alta
196289;399;2023;2022-5-15;Alta
196290;401;2023;2022-5-15;Alta
196291;402;2023;2022-5-15;Alta
196292;404;2023;2022-5-15;Alta
196293;406;2023;2022-5-15;Alta
196294;407;2023;2022-5-15;Alta
196295;408;2023;2022-5-15;Alta
196296;409;2023;2022-5-15;Alta
196297;411;2023;2022-5-15;Alta
196298;413;2023;2022-5-15;Alta
196299;414;2023;2022-5-15;Alta
196300;415;2023;2022-5-15;Alta
196301;416;2023;2022-5-15;Alta
196302;417;2023;2022-5-15;Alta
196303;419;2023;2022-5-15;Alta
196304;420;2023;2022-5-15;Alta
196305;421;2023;2022-5-15;Alta
196306;423;2023;2022-5-15;Alta
196307;425;2023;2022-5-15;Alta
196308;426;2023;2022-5-15;Alta
196309;429;2023;2022-5-15;Alta
196310;430;2023;2022-5-15;Alta
196311;431;2023;2022-5-15;Alta
196312;433;2023;2022-5-15;Alta
196313;435;2023;2022-5-15;Alta
196314;436;2023;2022-5-15;Alta
196315;437;2023;2022-5-15;Alta
196316;439;2023;2022-5-15;Alta
196317;442;2023;2022-5-15;Alta
196318;443;2023;2022-5-15;Alta
196319;444;2023;2022-5-15;Alta
196320;445;2023;2022-5-15;Alta
196321;446;2023;2022-5-15;Alta
196322;450;2023;2022-5-15;Alta
196323;451;2023;2022-5-15;Alta
196324;452;2023;2022-5-15;Alta
196325;453;2023;2022-5-15;Alta
196326;455;2023;2022-5-15;Alta
196327;456;2023;2022-5-15;Alta
196328;457;2023;2022-5-15;Alta
196329;458;2023;2022-5-15;Alta
196330;459;2023;2022-5-15;Alta
196331;463;2023;2022-5-15;Alta
196332;464;2023;2022-5-15;Alta
196333;465;2023;2022-5-15;Alta
196334;467;2023;2022-5-15;Alta
196335;468;2023;2022-5-15;Alta
196336;470;2023;2022-5-15;Alta
196337;471;2023;2022-5-15;Alta
196338;472;2023;2022-5-15;Alta
196339;480;2023;2022-5-15;Alta
196341;484;2023;2022-5-15;Alta
196342;485;2023;2022-5-15;Alta
196343;486;2023;2022-5-15;Alta
196344;487;2023;2022-5-15;Alta
196345;488;2023;2022-5-15;Alta
196346;497;2023;2022-5-15;Alta
196347;499;2023;2022-5-15;Alta
196348;503;2023;2022-5-15;Alta
196349;505;2023;2022-5-15;Alta
196350;506;2023;2022-5-15;Alta
196351;507;2023;2022-5-15;Alta
196352;508;2023;2022-5-15;Alta
196353;509;2023;2022-5-15;Alta
196355;512;2023;2022-5-15;Alta
196356;517;2023;2022-5-15;Alta
196357;519;2023;2022-5-15;Alta
196358;526;2023;2022-5-15;Alta
196359;529;2023;2022-5-15;Alta
196360;531;2023;2022-5-15;Alta
196361;532;2023;2022-5-15;Alta
196362;534;2023;2022-5-15;Alta
196363;535;2023;2022-5-15;Alta
196364;536;2023;2022-5-15;Alta
196365;537;2023;2022-5-15;Alta
196366;538;2023;2022-5-15;Alta
196367;541;2023;2022-5-15;Alta
196368;543;2023;2022-5-15;Alta
196377;555;2023;2022-4-01;Baja
196406;595;2023;2022-4-01;Baja
196410;601;2023;2022-4-01;Baja
196415;606;2023;2022-4-01;Baja
196427;620;2023;2022-4-01;Baja
196436;629;2023;2022-4-01;Baja
196437;630;2023;2022-4-01;Baja
196438;631;2023;2022-4-01;Baja
196439;632;2023;2022-4-01;Baja
196455;655;2023;2022-4-01;Baja
196462;664;2023;2022-4-01;Baja
196495;702;2023;2022-4-01;Baja
196507;1;2024;2023-5-15;Alta
196508;2;2024;2023-5-15;Alta
196509;3;2024;2023-5-15;Alta
196510;4;2024;2023-5-15;Alta
196511;5;2024;2023-5-15;Alta
196512;7;2024;2023-5-15;Alta
196513;8;2024;2023-5-15;Alta
196514;9;2024;2023-5-15;Alta
196515;10;2024;2023-5-15;Alta
196516;11;2024;2023-5-15;Alta
196517;12;2024;2023-5-15;Alta
196518;13;2024;2023-5-15;Alta
196519;14;2024;2023-5-15;Alta
196520;15;2024;2023-5-15;Alta
196521;16;2024;2023-5-15;Alta
196522;17;2024;2023-5-15;Alta
196523;18;2024;2023-5-15;Alta
196524;21;2024;2023-5-15;Alta
196525;22;2024;2023-5-15;Alta
196526;23;2024;2023-5-15;Alta
196527;24;2024;2023-5-15;Alta
196528;25;2024;2023-5-15;Alta
196529;26;2024;2023-5-15;Alta
196530;27;2024;2023-5-15;Alta
196531;28;2024;2023-5-15;Alta
196532;31;2024;2023-5-15;Alta
196533;32;2024;2023-5-15;Alta
196534;33;2024;2023-5-15;Alta
196535;34;2024;2023-5-15;Alta
196536;35;2024;2023-5-15;Alta
196537;36;2024;2023-5-15;Alta
196538;37;2024;2023-5-15;Alta
196539;38;2024;2023-5-15;Alta
196540;39;2024;2023-5-15;Alta
196541;41;2024;2023-5-15;Alta
196542;42;2024;2023-5-15;Alta
196543;43;2024;2023-5-15;Alta
196544;44;2024;2023-5-15;Alta
196545;45;2024;2023-5-15;Alta
196546;46;2024;2023-5-15;Alta
196547;47;2024;2023-5-15;Alta
196548;48;2024;2023-5-15;Alta
196549;50;2024;2023-5-15;Alta
196550;51;2024;2023-5-15;Alta
196551;52;2024;2023-5-15;Alta
196552;53;2024;2023-5-15;Alta
196553;54;2024;2023-5-15;Alta
196554;55;2024;2023-5-15;Alta
196555;56;2024;2023-5-15;Alta
196556;57;2024;2023-5-15;Alta
196557;58;2024;2023-5-15;Alta
196558;59;2024;2023-5-15;Alta
196559;60;2024;2023-5-15;Alta
196560;61;2024;2023-5-15;Alta
196561;63;2024;2023-5-15;Alta
196562;64;2024;2023-5-15;Alta
196563;67;2024;2023-5-15;Alta
196564;70;2024;2023-5-15;Alta
196565;72;2024;2023-5-15;Alta
196566;74;2024;2023-5-15;Alta
196567;76;2024;2023-5-15;Alta
196568;77;2024;2023-5-15;Alta
196569;79;2024;2023-5-15;Alta
196570;80;2024;2023-5-15;Alta
196571;81;2024;2023-5-15;Alta
196572;82;2024;2023-5-15;Alta
196573;83;2024;2023-5-15;Alta
196574;86;2024;2023-5-15;Alta
196575;87;2024;2023-5-15;Alta
196576;88;2024;2023-5-15;Alta
196577;89;2024;2023-5-15;Alta
196578;91;2024;2023-5-15;Alta
196579;92;2024;2023-5-15;Alta
196580;93;2024;2023-5-15;Alta
196581;94;2024;2023-5-15;Alta
196582;95;2024;2023-5-15;Alta
196583;96;2024;2023-5-15;Alta
196584;97;2024;2023-5-15;Alta
196585;100;2024;2023-5-15;Alta
196586;103;2024;2023-5-15;Alta
196587;104;2024;2023-5-15;Alta
196588;105;2024;2023-5-15;Alta
196589;106;2024;2023-5-15;Alta
196590;108;2024;2023-5-15;Alta
196591;109;2024;2023-5-15;Alta
196592;112;2024;2023-5-15;Alta
196593;113;2024;2023-5-15;Alta
196594;114;2024;2023-5-15;Alta
196595;116;2024;2023-5-15;Alta
196596;117;2024;2023-5-15;Alta
196597;119;2024;2023-5-15;Alta
196598;120;2024;2023-5-15;Alta
196599;121;2024;2023-5-15;Alta
196600;122;2024;2023-5-15;Alta
196601;123;2024;2023-5-15;Alta
196602;126;2024;2023-5-15;Alta
196603;127;2024;2023-5-15;Alta
196604;128;2024;2023-5-15;Alta
196605;129;2024;2023-5-15;Alta
196606;130;2024;2023-5-15;Alta
196607;131;2024;2023-5-15;Alta
196608;132;2024;2023-5-15;Alta
196609;133;2024;2023-5-15;Alta
196610;134;2024;2023-5-15;Alta
196611;135;2024;2023-5-15;Alta
196612;136;2024;2023-5-15;Alta
196613;137;2024;2023-5-15;Alta
196614;138;2024;2023-5-15;Alta
196615;141;2024;2023-5-15;Alta
196616;142;2024;2023-5-15;Alta
196617;144;2024;2023-5-15;Alta
196618;147;2024;2023-5-15;Alta
196619;148;2024;2023-5-15;Alta
196620;150;2024;2023-5-15;Alta
196621;151;2024;2023-5-15;Alta
196622;152;2024;2023-5-15;Alta
196623;153;2024;2023-5-15;Alta
196624;154;2024;2023-5-15;Alta
196625;158;2024;2023-5-15;Alta
196626;159;2024;2023-5-15;Alta
196627;160;2024;2023-5-15;Alta
196628;161;2024;2023-5-15;Alta
196629;162;2024;2023-5-15;Alta
196630;164;2024;2023-5-15;Alta
196631;165;2024;2023-5-15;Alta
196632;166;2024;2023-5-15;Alta
196633;167;2024;2023-5-15;Alta
196634;174;2024;2023-5-15;Alta
196635;175;2024;2023-5-15;Alta
196636;176;2024;2023-5-15;Alta
196637;177;2024;2023-5-15;Alta
196638;178;2024;2023-5-15;Alta
196639;181;2024;2023-5-15;Alta
196640;182;2024;2023-5-15;Alta
196641;183;2024;2023-5-15;Alta
196642;185;2024;2023-5-15;Alta
196643;186;2024;2023-5-15;Alta
196644;187;2024;2023-5-15;Alta
196645;189;2024;2023-5-15;Alta
196646;192;2024;2023-5-15;Alta
196647;193;2024;2023-5-15;Alta
196648;194;2024;2023-5-15;Alta
196649;196;2024;2023-5-15;Alta
196650;197;2024;2023-5-15;Alta
196651;199;2024;2023-5-15;Alta
196652;200;2024;2023-5-15;Alta
196653;201;2024;2023-5-15;Alta
196654;202;2024;2023-5-15;Alta
196655;203;2024;2023-5-15;Alta
196656;207;2024;2023-5-15;Alta
196657;210;2024;2023-5-15;Alta
196658;211;2024;2023-5-15;Alta
196659;212;2024;2023-5-15;Alta
196660;214;2024;2023-5-15;Alta
196661;216;2024;2023-5-15;Alta
196662;218;2024;2023-5-15;Alta
196663;223;2024;2023-5-15;Alta
196664;224;2024;2023-5-15;Alta
196665;225;2024;2023-5-15;Alta
196666;226;2024;2023-5-15;Alta
196667;227;2024;2023-5-15;Alta
196668;229;2024;2023-5-15;Alta
196669;231;2024;2023-5-15;Alta
196670;232;2024;2023-5-15;Alta
196671;233;2024;2023-5-15;Alta
196672;235;2024;2023-5-15;Alta
196673;236;2024;2023-5-15;Alta
196674;237;2024;2023-5-15;Alta
196675;239;2024;2023-5-15;Alta
196676;240;2024;2023-5-15;Alta
196677;241;2024;2023-5-15;Alta
196678;242;2024;2023-5-15;Alta
196679;243;2024;2023-5-15;Alta
196680;244;2024;2023-5-15;Alta
196681;245;2024;2023-5-15;Alta
196682;246;2024;2023-5-15;Alta
196683;247;2024;2023-5-15;Alta
196684;250;2024;2023-5-15;Alta
196685;251;2024;2023-5-15;Alta
196686;252;2024;2023-5-15;Alta
196687;253;2024;2023-5-15;Alta
196688;254;2024;2023-5-15;Alta
196689;255;2024;2023-5-15;Alta
196690;256;2024;2023-5-15;Alta
196691;257;2024;2023-5-15;Alta
196692;259;2024;2023-5-15;Alta
196693;260;2024;2023-5-15;Alta
196694;261;2024;2023-5-15;Alta
196695;262;2024;2023-5-15;Alta
196696;263;2024;2023-5-15;Alta
196697;264;2024;2023-5-15;Alta
196698;265;2024;2023-5-15;Alta
196699;266;2024;2023-5-15;Alta
196700;267;2024;2023-5-15;Alta
196701;268;2024;2023-5-15;Alta
196702;269;2024;2023-5-15;Alta
196703;270;2024;2023-5-15;Alta
196704;271;2024;2023-5-15;Alta
196705;273;2024;2023-5-15;Alta
196706;274;2024;2023-5-15;Alta
196707;275;2024;2023-5-15;Alta
196708;277;2024;2023-5-15;Alta
196709;278;2024;2023-5-15;Alta
196710;280;2024;2023-5-15;Alta
196711;281;2024;2023-5-15;Alta
196712;283;2024;2023-5-15;Alta
196713;284;2024;2023-5-15;Alta
196714;285;2024;2023-5-15;Alta
196715;286;2024;2023-5-15;Alta
196716;287;2024;2023-5-15;Alta
196717;288;2024;2023-5-15;Alta
196718;289;2024;2023-5-15;Alta
196719;291;2024;2023-5-15;Alta
196720;292;2024;2023-5-15;Alta
196721;295;2024;2023-5-15;Alta
196722;296;2024;2023-5-15;Alta
196723;297;2024;2023-5-15;Alta
196724;299;2024;2023-5-15;Alta
196725;300;2024;2023-5-15;Alta
196726;301;2024;2023-5-15;Alta
196727;302;2024;2023-5-15;Alta
196728;303;2024;2023-5-15;Alta
196729;304;2024;2023-5-15;Alta
196730;308;2024;2023-5-15;Alta
196731;309;2024;2023-5-15;Alta
196732;310;2024;2023-5-15;Alta
196733;311;2024;2023-5-15;Alta
196734;312;2024;2023-5-15;Alta
196735;313;2024;2023-5-15;Alta
196736;314;2024;2023-5-15;Alta
196737;315;2024;2023-5-15;Alta
196738;316;2024;2023-5-15;Alta
196739;317;2024;2023-5-15;Alta
196740;318;2024;2023-5-15;Alta
196741;319;2024;2023-5-15;Alta
196742;320;2024;2023-5-15;Alta
196743;321;2024;2023-5-15;Alta
196744;322;2024;2023-5-15;Alta
196745;323;2024;2023-5-15;Alta
196746;324;2024;2023-5-15;Alta
196747;326;2024;2023-5-15;Alta
196748;327;2024;2023-5-15;Alta
196749;328;2024;2023-5-15;Alta
196750;329;2024;2023-5-15;Alta
196751;330;2024;2023-5-15;Alta
196752;331;2024;2023-5-15;Alta
196753;334;2024;2023-5-15;Alta
196754;337;2024;2023-5-15;Alta
196755;338;2024;2023-5-15;Alta
196756;339;2024;2023-5-15;Alta
196757;340;2024;2023-5-15;Alta
196758;343;2024;2023-5-15;Alta
196759;344;2024;2023-5-15;Alta
196760;347;2024;2023-5-15;Alta
196761;348;2024;2023-5-15;Alta
196762;350;2024;2023-5-15;Alta
196763;352;2024;2023-5-15;Alta
196764;353;2024;2023-5-15;Alta
196765;355;2024;2023-5-15;Alta
196766;356;2024;2023-5-15;Alta
196767;358;2024;2023-5-15;Alta
196768;359;2024;2023-5-15;Alta
196769;361;2024;2023-5-15;Alta
196770;369;2024;2023-5-15;Alta
196771;370;2024;2023-5-15;Alta
196772;371;2024;2023-5-15;Alta
196773;372;2024;2023-5-15;Alta
196774;373;2024;2023-5-15;Alta
196775;374;2024;2023-5-15;Alta
196776;375;2024;2023-5-15;Alta
196777;376;2024;2023-5-15;Alta
196778;377;2024;2023-5-15;Alta
196779;378;2024;2023-5-15;Alta
196780;379;2024;2023-5-15;Alta
196781;380;2024;2023-5-15;Alta
196782;381;2024;2023-5-15;Alta
196783;382;2024;2023-5-15;Alta
196784;383;2024;2023-5-15;Alta
196785;384;2024;2023-5-15;Alta
196786;385;2024;2023-5-15;Alta
196787;386;2024;2023-5-15;Alta
196788;387;2024;2023-5-15;Alta
196789;388;2024;2023-5-15;Alta
196790;389;2024;2023-5-15;Alta
196791;390;2024;2023-5-15;Alta
196792;391;2024;2023-5-15;Alta
196793;392;2024;2023-5-15;Alta
196794;393;2024;2023-5-15;Alta
196795;394;2024;2023-5-15;Alta
196796;395;2024;2023-5-15;Alta
196797;396;2024;2023-5-15;Alta
196798;397;2024;2023-5-15;Alta
196799;398;2024;2023-5-15;Alta
196800;399;2024;2023-5-15;Alta
196801;401;2024;2023-5-15;Alta
196802;402;2024;2023-5-15;Alta
196803;404;2024;2023-5-15;Alta
196804;406;2024;2023-5-15;Alta
196805;407;2024;2023-5-15;Alta
196806;408;2024;2023-5-15;Alta
196807;409;2024;2023-5-15;Alta
196808;411;2024;2023-5-15;Alta
196809;413;2024;2023-5-15;Alta
196810;414;2024;2023-5-15;Alta
196811;415;2024;2023-5-15;Alta
196812;416;2024;2023-5-15;Alta
196813;417;2024;2023-5-15;Alta
196814;419;2024;2023-5-15;Alta
196815;420;2024;2023-5-15;Alta
196816;421;2024;2023-5-15;Alta
196817;423;2024;2023-5-15;Alta
196818;425;2024;2023-5-15;Alta
196819;426;2024;2023-5-15;Alta
196820;429;2024;2023-5-15;Alta
196821;430;2024;2023-5-15;Alta
196822;431;2024;2023-5-15;Alta
196823;433;2024;2023-5-15;Alta
196824;435;2024;2023-5-15;Alta
196825;436;2024;2023-5-15;Alta
196826;437;2024;2023-5-15;Alta
196827;439;2024;2023-5-15;Alta
196828;442;2024;2023-5-15;Alta
196829;443;2024;2023-5-15;Alta
196830;444;2024;2023-5-15;Alta
196831;445;2024;2023-5-15;Alta
196832;446;2024;2023-5-15;Alta
196833;450;2024;2023-5-15;Alta
196834;451;2024;2023-5-15;Alta
196835;452;2024;2023-5-15;Alta
196836;453;2024;2023-5-15;Alta
196837;455;2024;2023-5-15;Alta
196838;456;2024;2023-5-15;Alta
196839;457;2024;2023-5-15;Alta
196840;458;2024;2023-5-15;Alta
196841;459;2024;2023-5-15;Alta
196842;463;2024;2023-5-15;Alta
196843;464;2024;2023-5-15;Alta
196844;465;2024;2023-5-15;Alta
196845;467;2024;2023-5-15;Alta
196846;468;2024;2023-5-15;Alta
196847;470;2024;2023-5-15;Alta
196848;471;2024;2023-5-15;Alta
196849;472;2024;2023-5-15;Alta
196850;480;2024;2023-5-15;Alta
196851;481;2024;2023-5-15;Alta
196852;484;2024;2023-5-15;Alta
196853;485;2024;2023-5-15;Alta
196854;486;2024;2023-5-15;Alta
196855;487;2024;2023-5-15;Alta
196856;488;2024;2023-5-15;Alta
196857;497;2024;2023-5-15;Alta
196858;499;2024;2023-5-15;Alta
196859;503;2024;2023-5-15;Alta
196860;505;2024;2023-5-15;Alta
196861;506;2024;2023-5-15;Alta
196862;507;2024;2023-5-15;Alta
196863;508;2024;2023-5-15;Alta
196864;509;2024;2023-5-15;Alta
196865;510;2024;2023-5-15;Alta
196866;512;2024;2023-5-15;Alta
196867;517;2024;2023-5-15;Alta
196868;519;2024;2023-5-15;Alta
196869;526;2024;2023-5-15;Alta
196870;529;2024;2023-5-15;Alta
196871;531;2024;2023-5-15;Alta
196872;532;2024;2023-5-15;Alta
196873;534;2024;2023-5-15;Alta
196874;535;2024;2023-5-15;Alta
196875;536;2024;2023-5-15;Alta
196876;537;2024;2023-5-15;Alta
196877;538;2024;2023-5-15;Alta
196878;541;2024;2023-5-15;Alta
196879;543;2024;2023-5-15;Alta
196880;544;2024;2023-5-15;Alta
196881;545;2024;2023-5-15;Alta
196882;547;2024;2023-5-15;Alta
196883;548;2024;2023-5-15;Alta
196884;550;2024;2023-5-15;Alta
196885;551;2024;2023-5-15;Alta
196886;552;2024;2023-5-15;Alta
196887;554;2024;2023-5-15;Alta
196888;555;2024;2023-5-15;Alta
196889;556;2024;2023-5-15;Alta
196890;558;2024;2023-5-15;Alta
196891;559;2024;2023-5-15;Alta
196892;562;2024;2023-5-15;Alta
196893;563;2024;2023-5-15;Alta
196894;566;2024;2023-5-15;Alta
196895;567;2024;2023-5-15;Alta
196896;568;2024;2023-5-15;Alta
196897;569;2024;2023-5-15;Alta
196898;570;2024;2023-5-15;Alta
196899;571;2024;2023-5-15;Alta
196900;572;2024;2023-5-15;Alta
196901;573;2024;2023-5-15;Alta
196902;576;2024;2023-5-15;Alta
196917;595;2024;2023-4-01;Baja
196921;601;2024;2023-4-01;Baja
196926;606;2024;2023-4-01;Baja
196938;620;2024;2023-4-01;Baja
196947;629;2024;2023-4-01;Baja
196948;630;2024;2023-4-01;Baja
196949;631;2024;2023-4-01;Baja
196950;632;2024;2023-4-01;Baja
196966;655;2024;2023-4-01;Baja
196973;664;2024;2023-4-01;Baja
197006;702;2024;2023-4-01;Baja
197018;1;2025;2024-5-15;Alta
197019;2;2025;2024-5-15;Alta
197020;3;2025;2024-5-15;Alta
197021;4;2025;2024-5-15;Alta
197022;5;2025;2024-5-15;Alta
197023;7;2025;2024-5-15;Alta
197024;8;2025;2024-5-15;Alta
197025;9;2025;2024-5-15;Alta
197026;10;2025;2024-5-15;Alta
197027;11;2025;2024-5-15;Alta
197028;12;2025;2024-5-15;Alta
197029;13;2025;2024-5-15;Alta
197030;14;2025;2024-5-15;Alta
197031;15;2025;2024-5-15;Alta
197032;16;2025;2024-5-15;Alta
197033;17;2025;2024-5-15;Alta
197034;18;2025;2024-5-15;Alta
197035;21;2025;2024-5-15;Alta
197036;22;2025;2024-5-15;Alta
197037;23;2025;2024-5-15;Alta
197038;24;2025;2024-5-15;Alta
197039;25;2025;2024-5-15;Alta
197040;26;2025;2024-5-15;Alta
197041;27;2025;2024-5-15;Alta
197042;28;2025;2024-5-15;Alta
197043;31;2025;2024-5-15;Alta
197044;32;2025;2024-5-15;Alta
197045;33;2025;2024-5-15;Alta
197046;34;2025;2024-5-15;Alta
197047;35;2025;2024-4-01;Baja
197048;36;2025;2024-5-15;Alta
197049;37;2025;2024-5-15;Alta
197050;38;2025;2024-5-15;Alta
197051;39;2025;2024-5-15;Alta
197052;41;2025;2024-5-15;Alta
197053;42;2025;2024-5-15;Alta
197054;43;2025;2024-5-15;Alta
197055;44;2025;2024-5-15;Alta
197056;45;2025;2024-5-15;Alta
197057;46;2025;2024-5-15;Alta
197058;47;2025;2024-5-15;Alta
197059;48;2025;2024-5-15;Alta
197060;50;2025;2024-5-15;Alta
197061;51;2025;2024-5-15;Alta
197062;52;2025;2024-5-15;Alta
197063;53;2025;2024-5-15;Alta
197064;54;2025;2024-5-15;Alta
197065;55;2025;2024-5-15;Alta
197066;56;2025;2024-5-15;Alta
197067;57;2025;2024-5-15;Alta
197068;58;2025;2024-5-15;Alta
197069;59;2025;2024-5-15;Alta
197070;60;2025;2024-5-15;Alta
197071;61;2025;2024-5-15;Alta
197072;63;2025;2024-5-15;Alta
197073;64;2025;2024-5-15;Alta
197074;67;2025;2024-5-15;Alta
197075;70;2025;2024-5-15;Alta
197076;72;2025;2024-5-15;Alta
197077;74;2025;2024-5-15;Alta
197078;76;2025;2024-5-15;Alta
197079;77;2025;2024-5-15;Alta
197080;79;2025;2024-5-15;Alta
197081;80;2025;2024-5-15;Alta
197082;81;2025;2024-5-15;Alta
197083;82;2025;2024-5-15;Alta
197084;83;2025;2024-5-15;Alta
197085;86;2025;2024-4-01;Baja
197086;87;2025;2024-5-15;Alta
197087;88;2025;2024-5-15;Alta
197088;89;2025;2024-5-15;Alta
197089;91;2025;2024-5-15;Alta
197090;92;2025;2024-5-15;Alta
197091;93;2025;2024-5-15;Alta
197092;94;2025;2024-5-15;Alta
197093;95;2025;2024-5-15;Alta
197094;96;2025;2024-5-15;Alta
197095;97;2025;2024-5-15;Alta
197096;100;2025;2024-5-15;Alta
197097;103;2025;2024-5-15;Alta
197098;104;2025;2024-5-15;Alta
197099;105;2025;2024-5-15;Alta
197100;106;2025;2024-5-15;Alta
197101;108;2025;2024-5-15;Alta
197102;109;2025;2024-5-15;Alta
197103;112;2025;2024-5-15;Alta
197104;113;2025;2024-5-15;Alta
197105;114;2025;2024-5-15;Alta
197106;116;2025;2024-5-15;Alta
197107;117;2025;2024-5-15;Alta
197108;119;2025;2024-5-15;Alta
197109;120;2025;2024-5-15;Alta
197110;121;2025;2024-5-15;Alta
197111;122;2025;2024-5-15;Alta
197112;123;2025;2024-5-15;Alta
197113;126;2025;2024-5-15;Alta
197114;127;2025;2024-5-15;Alta
197115;128;2025;2024-5-15;Alta
197116;129;2025;2024-5-15;Alta
197117;130;2025;2024-5-15;Alta
197118;131;2025;2024-5-15;Alta
197119;132;2025;2024-5-15;Alta
197120;133;2025;2024-5-15;Alta
197121;134;2025;2024-5-15;Alta
197122;135;2025;2024-5-15;Alta
197123;136;2025;2024-5-15;Alta
197124;137;2025;2024-5-15;Alta
197125;138;2025;2024-5-15;Alta
197126;141;2025;2024-5-15;Alta
197127;142;2025;2024-5-15;Alta
197128;144;2025;2024-5-15;Alta
197129;147;2025;2024-5-15;Alta
197130;148;2025;2024-5-15;Alta
197131;150;2025;2024-5-15;Alta
197132;151;2025;2024-5-15;Alta
197133;152;2025;2024-5-15;Alta
197134;153;2025;2024-5-15;Alta
197135;154;2025;2024-5-15;Alta
197136;158;2025;2024-5-15;Alta
197137;159;2025;2024-5-15;Alta
197138;160;2025;2024-5-15;Alta
197139;161;2025;2024-5-15;Alta
197140;162;2025;2024-5-15;Alta
197141;164;2025;2024-5-15;Alta
197142;165;2025;2024-5-15;Alta
197143;166;2025;2024-5-15;Alta
197144;167;2025;2024-5-15;Alta
197145;174;2025;2024-5-15;Alta
197146;175;2025;2024-5-15;Alta
197147;176;2025;2024-5-15;Alta
197148;177;2025;2024-5-15;Alta
197149;178;2025;2024-5-15;Alta
197150;181;2025;2024-5-15;Alta
197151;182;2025;2024-5-15;Alta
197152;183;2025;2024-5-15;Alta
197153;185;2025;2024-5-15;Alta
197154;186;2025;2024-5-15;Alta
197155;187;2025;2024-5-15;Alta
197156;189;2025;2024-5-15;Alta
197157;192;2025;2024-5-15;Alta
197158;193;2025;2024-5-15;Alta
197159;194;2025;2024-5-15;Alta
197160;196;2025;2024-5-15;Alta
197161;197;2025;2024-5-15;Alta
197162;199;2025;2024-5-15;Alta
197163;200;2025;2024-5-15;Alta
